"x","y","fips","abbr","full","county"
-174678.81219736,365758.88349254,"38061","ND","North Dakota","Mountrail County"
134782.78887264,321886.9240853,"38063","ND","North Dakota","Nelson County"
-88016.84630431,236388.75138191,"38065","ND","North Dakota","Oliver County"
179294.24411658,422075.32209836,"38067","ND","North Dakota","Pembina County"
-4470.43641862,376525.32849213,"38069","ND","North Dakota","Pierce County"
99116.96258936,371305.89013977,"38071","ND","North Dakota","Ramsey County"
178571.1700818,164542.94623739,"38073","ND","North Dakota","Ransom County"
-126298.20116732,429242.87029416,"38075","ND","North Dakota","Renville County"
236671.92008792,135976.04091225,"38077","ND","North Dakota","Richland County"
11364.4670287,420933.47322339,"38079","ND","North Dakota","Rolette County"
182439.59458655,126015.79355341,"38081","ND","North Dakota","Sargent County"
-25982.298096,282405.4703911,"38083","ND","North Dakota","Sheridan County"
-68597.96144067,125562.3952847,"38085","ND","North Dakota","Sioux County"
-258696.46039237,167270.69356808,"38087","ND","North Dakota","Slope County"
-181116.39874842,205062.37712815,"38089","ND","North Dakota","Stark County"
170716.15812585,275364.06264142,"38091","ND","North Dakota","Steele County"
80161.81611576,220525.91889509,"38093","ND","North Dakota","Stutsman County"
56529.41186175,399325.04039889,"38095","ND","North Dakota","Towner County"
213119.45939847,276818.113089,"38097","ND","North Dakota","Traill County"
167015.38974844,376933.455275,"38099","ND","North Dakota","Walsh County"
-108832.29176875,351878.65805081,"38101","ND","North Dakota","Ward County"
25884.55186636,287626.60096988,"38103","ND","North Dakota","Wells County"
-251154.26382234,379664.57601225,"38105","ND","North Dakota","Williams County"
1421017.23938298,-540776.33341937,"39001","OH","Ohio","Adams County"
1335035.55638476,-341529.30438876,"39003","OH","Ohio","Allen County"
1476468.87789944,-296928.30564046,"39005","OH","Ohio","Ashland County"
1579807.28080746,-180654.08111943,"39007","OH","Ohio","Ashtabula County"
1529815.94746632,-464028.79216002,"39009","OH","Ohio","Athens County"
1318032.94312449,-364843.24923389,"39011","OH","Ohio","Auglaize County"
1602417.0539501,-369103.46068448,"39013","OH","Ohio","Belmont County"
1388403.93253697,-543418.32041985,"39015","OH","Ohio","Brown County"
1321486.30071186,-494450.36480417,"39017","OH","Ohio","Butler County"
1580633.33748769,-308688.59134885,"39019","OH","Ohio","Carroll County"
1365723.0762161,-405356.59788751,"39021","OH","Ohio","Champaign County"
1379136.4384257,-430170.49477217,"39023","OH","Ohio","Clark County"
1358683.80786844,-528863.52713027,"39025","OH","Ohio","Clermont County"
1381277.48753507,-484549.85121878,"39027","OH","Ohio","Clinton County"
1606740.67385083,-282900.32230211,"39029","OH","Ohio","Columbiana County"
1517756.63243115,-354848.86037164,"39031","OH","Ohio","Coshocton County"
1424885.55049256,-312897.54744801,"39033","OH","Ohio","Crawford County"
1523214.57306852,-221391.7329829,"39035","OH","Ohio","Cuyahoga County"
1300567.09305401,-426090.11989968,"39037","OH","Ohio","Darke County"
1296500.1355244,-284601.66671767,"39039","OH","Ohio","Defiance County"
1430107.3861948,-379348.80449875,"39041","OH","Ohio","Delaware County"
1429083.26706444,-251303.93607301,"39043","OH","Ohio","Erie County"
1472624.87075963,-427394.10671814,"39045","OH","Ohio","Fairfield County"
1410244.0301858,-460898.48686995,"39047","OH","Ohio","Fayette County"
1435166.82205066,-410998.19418113,"39049","OH","Ohio","Franklin County"
1313720.71683184,-250011.63036471,"39051","OH","Ohio","Fulton County"
1519917.21347605,-514662.42014051,"39053","OH","Ohio","Gallia County"
1551903.60256632,-212643.65057912,"39055","OH","Ohio","Geauga County"
1365252.47853206,-456503.19496482,"39057","OH","Ohio","Greene County"
1558743.66682557,-372901.21078331,"39059","OH","Ohio","Guernsey County"
1318990.22635004,-521674.43267966,"39061","OH","Ohio","Hamilton County"
1359467.52756999,-307818.23747375,"39063","OH","Ohio","Hancock County"
1365888.43511231,-345797.91949791,"39065","OH","Ohio","Hardin County"
1588991.24023847,-339296.8856588,"39067","OH","Ohio","Harrison County"
1321755.32272335,-279668.47196484,"39069","OH","Ohio","Henry County"
1406149.69390564,-506171.01461928,"39071","OH","Ohio","Highland County"
1493992.66523138,-452093.83920644,"39073","OH","Ohio","Hocking County"
1516860.534551,-325993.48656382,"39075","OH","Ohio","Holmes County"
1442647.42479774,-275719.46486277,"39077","OH","Ohio","Huron County"
1490460.48854762,-507397.33045935,"39079","OH","Ohio","Jackson County"
1610462.49642303,-312538.90081455,"39081","OH","Ohio","Jefferson County"
1478542.44685696,-352716.38929105,"39083","OH","Ohio","Knox County"
1544538.49185354,-187523.84336006,"39085","OH","Ohio","Lake County"
1508661.84527181,-555553.85050672,"39087","OH","Ohio","Lawrence County"
1472599.78174325,-389149.79726128,"39089","OH","Ohio","Licking County"
1366230.22120275,-377447.72420143,"39091","OH","Ohio","Logan County"
1476465.15516358,-247623.03836201,"39093","OH","Ohio","Lorain County"
1340144.24860625,-241646.15950065,"39095","OH","Ohio","Lucas County"
1406767.20127929,-432916.97938664,"39097","OH","Ohio","Madison County"
1599276.67819659,-254132.03774177,"39099","OH","Ohio","Mahoning County"
1414111.84367981,-345986.12730059,"39101","OH","Ohio","Marion County"
1505811.20654251,-264931.95100842,"39103","OH","Ohio","Medina County"
1531173.8682365,-489678.17828727,"39105","OH","Ohio","Meigs County"
1290642.38678761,-375483.64958611,"39107","OH","Ohio","Mercer County"
1332908.70552925,-421353.63818005,"39109","OH","Ohio","Miami County"
1602983.63546762,-402332.46213578,"39111","OH","Ohio","Monroe County"
1334048.71812739,-454302.44256829,"39113","OH","Ohio","Montgomery County"
1539253.18598069,-427054.55199176,"39115","OH","Ohio","Morgan County"
1442472.89501652,-346404.81836698,"39117","OH","Ohio","Morrow County"
1523671.33696015,-390202.10955668,"39119","OH","Ohio","Muskingum County"
1569290.91024077,-405509.71969883,"39121","OH","Ohio","Noble County"
1384496.62947595,-242557.39634835,"39123","OH","Ohio","Ottawa County"
1280833.53180293,-310852.57922384,"39125","OH","Ohio","Paulding County"
1507564.21979651,-425956.12879214,"39127","OH","Ohio","Perry County"
1440356.39521621,-445697.52278886,"39129","OH","Ohio","Pickaway County"
1447807.38710092,-510821.03100128,"39131","OH","Ohio","Pike County"
1557795.14721316,-246786.15495768,"39133","OH","Ohio","Portage County"
1304811.90901452,-463656.1489335,"39135","OH","Ohio","Preble County"
1319148.89375643,-313561.96713306,"39137","OH","Ohio","Putnam County"
1453832.81329958,-309981.25128666,"39139","OH","Ohio","Richland County"
1439808.13180021,-480857.86947581,"39141","OH","Ohio","Ross County"
1396171.93976368,-261066.49770601,"39143","OH","Ohio","Sandusky County"
1452964.8319979,-537006.38900128,"39145","OH","Ohio","Scioto County"
1401703.79195542,-286387.48209263,"39147","OH","Ohio","Seneca County"
1332191.27198602,-391009.6182198,"39149","OH","Ohio","Shelby County"
1560243.08407086,-282129.23414913,"39151","OH","Ohio","Stark County"
1531359.68909962,-259372.70894353,"39153","OH","Ohio","Summit County"
1589358.54545254,-221993.60909037,"39155","OH","Ohio","Trumbull County"
1552649.22459239,-328440.51408383,"39157","OH","Ohio","Tuscarawas County"
1397245.07306766,-379065.9734041,"39159","OH","Ohio","Union County"
1287058.52975608,-339472.28760169,"39161","OH","Ohio","Van Wert County"
1499938.26614367,-477153.10674196,"39163","OH","Ohio","Vinton County"
1351108.62873009,-487797.95593808,"39165","OH","Ohio","Warren County"
1587238.53579074,-432443.25200973,"39167","OH","Ohio","Washington County"
1507779.48329332,-297077.51870636,"39169","OH","Ohio","Wayne County"
1273596.24697773,-261947.63143057,"39171","OH","Ohio","Williams County"
1356023.20385129,-272544.14698407,"39173","OH","Ohio","Wood County"
1392510.86554855,-319905.92612457,"39175","OH","Ohio","Wyandot County"
483771.21929269,-1009754.12889805,"40001","OK","Oklahoma","Adair County"
149668.81995272,-916816.41432606,"40003","OK","Oklahoma","Alfalfa County"
370591.36902453,-1176548.1687401,"40005","OK","Oklahoma","Atoka County"
-42339.97521027,-916409.62714145,"40007","OK","Oklahoma","Beaver County"
29773.69921627,-1080662.08641893,"40009","OK","Oklahoma","Beckham County"
142585.03951315,-1005823.96166478,"40011","OK","Oklahoma","Blaine County"
340580.43860381,-1218525.42847574,"40013","OK","Oklahoma","Bryan County"
150005.95944969,-1097654.02206961,"40015","OK","Oklahoma","Caddo County"
186500.42414448,-1048494.10073222,"40017","OK","Oklahoma","Canadian County"
251092.57904406,-1192460.0883174,"40019","OK","Oklahoma","Carter County"
450935.72596056,-992955.85690276,"40021","OK","Oklahoma","Cherokee County"
425026.32991515,-1208343.96928273,"40023","OK","Oklahoma","Choctaw County"
-225052.84010124,-913403.75564588,"40025","OK","Oklahoma","Cimarron County"
245481.04009312,-1079728.2478767,"40027","OK","Oklahoma","Cleveland County"
339607.36042577,-1151528.62897978,"40029","OK","Oklahoma","Coal County"
141143.86575228,-1148871.94644223,"40031","OK","Oklahoma","Comanche County"
155158.99760038,-1186750.95385671,"40033","OK","Oklahoma","Cotton County"
426899.46345138,-900604.31866043,"40035","OK","Oklahoma","Craig County"
325129.35411297,-1002176.22157367,"40037","OK","Oklahoma","Creek County"
92284.72169903,-1039159.10406306,"40039","OK","Oklahoma","Custer County"
466718.02788594,-948562.09969692,"40041","OK","Oklahoma","Delaware County"
88182.53317081,-1000573.81246727,"40043","OK","Oklahoma","Dewey County"
18031.39309955,-969601.76985076,"40045","OK","Oklahoma","Ellis County"
199109.09865173,-955028.23982967,"40047","OK","Oklahoma","Garfield County"
241245.38693878,-1140663.23701981,"40049","OK","Oklahoma","Garvin County"
193570.63056866,-1107002.33498939,"40051","OK","Oklahoma","Grady County"
197595.83626119,-908812.83913208,"40053","OK","Oklahoma","Grant County"
43239.24651702,-1116256.29509154,"40055","OK","Oklahoma","Greer County"
14895.55253713,-1145666.50335575,"40057","OK","Oklahoma","Harmon County"
28458.99111107,-911334.53152004,"40059","OK","Oklahoma","Harper County"
447519.35181465,-1076307.7679329,"40061","OK","Oklahoma","Haskell County"
342087.36411649,-1088223.16223315,"40063","OK","Oklahoma","Hughes County"
47473.84292553,-1157627.43359654,"40065","OK","Oklahoma","Jackson County"
202396.59375298,-1205575.85477226,"40067","OK","Oklahoma","Jefferson County"
305960.60595572,-1178639.94329711,"40069","OK","Oklahoma","Johnston County"
247136.15827139,-905537.85701588,"40071","OK","Oklahoma","Kay County"
185837.91218673,-1003502.30656907,"40073","OK","Oklahoma","Kingfisher County"
92585.24974095,-1115327.17568481,"40075","OK","Oklahoma","Kiowa County"
431908.69154052,-1114023.26624992,"40077","OK","Oklahoma","Latimer County"
483806.95779551,-1117084.83424256,"40079","OK","Oklahoma","Le Flore County"
282498.81864786,-1027456.78841532,"40081","OK","Oklahoma","Lincoln County"
227112.3885365,-1009789.20587412,"40083","OK","Oklahoma","Logan County"
243610.81933501,-1221464.97840664,"40085","OK","Oklahoma","Love County"
228002.13914343,-1107908.28706887,"40087","OK","Oklahoma","McClain County"
481078.72889833,-1198541.98595233,"40089","OK","Oklahoma","McCurtain County"
395185.5191588,-1056164.17216027,"40091","OK","Oklahoma","McIntosh County"
149950.57735132,-963402.05513409,"40093","OK","Oklahoma","Major County"
298045.37033184,-1211980.96813791,"40095","OK","Oklahoma","Marshall County"
428889.79045504,-951541.04383733,"40097","OK","Oklahoma","Mayes County"
274789.93893981,-1162669.29959691,"40099","OK","Oklahoma","Murray County"
426261.00825771,-1023360.29578597,"40101","OK","Oklahoma","Muskogee County"
247030.12521966,-950384.62902592,"40103","OK","Oklahoma","Noble County"
390715.39657596,-901102.87328642,"40105","OK","Oklahoma","Nowata County"
339019.43542316,-1055523.7949024,"40107","OK","Oklahoma","Okfuskee County"
235273.36157159,-1045833.00333266,"40109","OK","Oklahoma","Oklahoma County"
365207.95739302,-1025666.01208038,"40111","OK","Oklahoma","Okmulgee County"
322819.89449557,-917764.23614482,"40113","OK","Oklahoma","Osage County"
462820.95795621,-892918.68369777,"40115","OK","Oklahoma","Ottawa County"
295045.46982425,-958057.17777961,"40117","OK","Oklahoma","Pawnee County"
272140.3535077,-984870.54016886,"40119","OK","Oklahoma","Payne County"
384243.26184327,-1110428.09208795,"40121","OK","Oklahoma","Pittsburg County"
303013.05039446,-1137390.61537118,"40123","OK","Oklahoma","Pontotoc County"
277201.36057964,-1082586.70886634,"40125","OK","Oklahoma","Pottawatomie County"
426590.86425252,-1165991.02894342,"40127","OK","Oklahoma","Pushmataha County"
22681.85225086,-1037869.24862646,"40129","OK","Oklahoma","Roger Mills County"
392867.3958475,-953169.24080441,"40131","OK","Oklahoma","Rogers County"
309003.94289431,-1078198.25122236,"40133","OK","Oklahoma","Seminole County"
486569.81807888,-1041631.42125776,"40135","OK","Oklahoma","Sequoyah County"
197805.41788967,-1164992.48484505,"40137","OK","Oklahoma","Stephens County"
-124600.4068082,-915751.88948519,"40139","OK","Oklahoma","Texas County"
91573.55315157,-1176765.75593941,"40141","OK","Oklahoma","Tillman County"
370303.96246692,-993364.07397161,"40143","OK","Oklahoma","Tulsa County"
405832.39986251,-996181.19359589,"40145","OK","Oklahoma","Wagoner County"
365633.48273272,-908779.29803569,"40147","OK","Oklahoma","Washington County"
91809.15804819,-1077730.93960273,"40149","OK","Oklahoma","Washita County"
106648.42315276,-911847.33411077,"40151","OK","Oklahoma","Woods County"
68566.78666192,-957036.20509926,"40153","OK","Oklahoma","Woodward County"
-1368565.60393297,117173.57092987,"41001","OR","Oregon","Baker County"
-1825393.39106091,208043.08204571,"41003","OR","Oregon","Benton County"
-1712604.55606896,257055.45011308,"41005","OR","Oregon","Clackamas County"
-1794513.66011864,376109.86339464,"41007","OR","Oregon","Clatsop County"
-1755399.9282638,361081.63569442,"41009","OR","Oregon","Columbia County"
-1917474.80441343,82451.4797144,"41011","OR","Oregon","Coos County"
-1594878.5240845,105678.97665635,"41013","OR","Oregon","Crook County"
-1950237.31613112,-20439.84955284,"41015","OR","Oregon","Curry County"
-1690365.45262816,105102.36155543,"41017","OR","Oregon","Deschutes County"
-1846008.55626805,59145.8551151,"41019","OR","Oregon","Douglas County"
-1565111.93152996,229608.35810162,"41021","OR","Oregon","Gilliam County"
-1494239.58713708,116678.68293255,"41023","OR","Oregon","Grant County"
-1524316.35189913,-5937.58347137,"41025","OR","Oregon","Harney County"
-1660759.35803741,286939.87849385,"41027","OR","Oregon","Hood River County"
-1840407.70862604,-34324.07925275,"41029","OR","Oregon","Jackson County"
